text	label
admin kecewa dengan sekuel film hostel, hotel 2 dan 3 mengecewakan. apa lagi yang ke 3, paling parah.	negative
zona kemacetan baru di jalan tol Lembang menuju Bandung. di tempat parkir sembarangan di pinggir jalan.	negative
Karakter muslim tapi otaknya busuk.	negative
Saya sudah menunggu jne ternyata dia datang besok. ingin aku marah	negative
jika mengingat siasat licik yang super jorok mempolitisasi rumah ibadah sara di pilkada, selamanya anda tidak bisa dipercaya lagi. Siapa pun yang pernah mempolitisasi Sara dalam persaingan adalah intoleransi, pengecut yang takut kalah, sombong dengan mental rusak yang sama sekali tidak layak menjadi pemimpin.	negative
layanan ambil sangat buruk sekarang	negative
okonomiyaki dibuat oleh toko makanan Jepang di Bogor yang rasanya sangat tidak enak.	negative
Saya tidak mengerti manusia ini, mengapa perlu iri, iri. Anda tidak bisa melihat orang lain bahagia, dan sama-sama bahagia	negative
brain weak indosat is minimal in Karawang	negative
Pakai indosat bikin saya geram dan marah	negative
tidak antusias	negative
destroy pks gerinda and pan haram choose them. Allahu Akbar. hypocrite party.	negative
karena saya melihat beberapa ulasan bagus di internet, saya dan keluarga saya makan di Naripan. setelah memesan dan menunggu. Saya mulai resah karena tidak melihat ada tamu yang memakai jilbab seperti saya. kami sangat terkejut ternyata memang ada beberapa menu yang tidak halal. padahal kebetulan yang kita pesan katanya halal. karena sudah kami berusaha menyelesaikan pesanan kami dengan paksa.	negative
Saya makan Si Pa Chi Met Pasirkaliki, harganya lumayan mahal dengan porsi ikan gurame bakar yang sedikit. rasanya tidak terlalu istimewa, ikan gurame bakarnya agak basah, tidak digoreng dulu, sambalnya terlalu pedas.	negative
petugas hanya mencatat dan memberikan surat pear, setelah itu apa? kami kembali ke hotel dengan membawa barang-barang yang menempel di badan. berjam-jam menunggu masih belum ada kabar. benar-benar mengecewakan.	negative
dan vierra datang, acara ini malah tambah parah, aku muak banget sama vierra, asli! maaf, saya tidak terlalu suka vierra	negative
hp rusak sampai lokasi charger dan hp pecah, kesalahan kami baru buka setelah 3 hari	negative
baru saja meratakan biaya runuki dan membuang anak-anak ke empang	negative
padahal yang pintar punya otaknya sendiri. Apakah itu visi calon presiden? ketika otak disia-siakan oleh kecebong.	negative
Restoran ini relatif murah jika dibandingkan dengan restoran sejenis. tapi makanan yang disediakan biasa saja tidak ada yang istimewa. kebanyakan makanannya hanya ikan atau ayam dengan cara dimasak digoreng. bisa dibilang menu makanannya tidak ada variasi sama sekali.	negative
Saya hampir terjebak karena saya tidak hati-hati membaca menu di restoran ini. Begitu saya masuk, saya langsung memesan mie spesial dan mie yamin goreng bakso sesuai rekomendasi yang saya baca dari berbagai blog. ketika iseng membaca ulang menunya, saya kaget karena ada tulisan siomay, bakso goreng dan beberapa topping lainnya yang isinya daging babi! Saya bergegas ke tempat memasak untuk membatalkan pesanan saya, saya tidak makan daging babi.	negative
nikmati kopi di braga citi walk, dengan pelayanan yang ramah dan pas. banyak sekali jajanan yang tidak kalah menariknya, contohnya roti bakar. sayang tempatnya kurang luas dan tepat di pintu masuk dengan kaca transparan bisa terlihat orang lalu lalang. jadi kurang nyaman.	negative
Jokowi tidak bertanggung jawab, tugasnya di Jakarta terbengkalai	negative
bosan dengan sinetron indonesia apa lagi sinetron religi hmm	negative
mencoba mencari mie alternatif lain yang belum pernah dicoba. kali ini mencoba bakmie grace. kami mencoba di area food court citylink fesv. dengan porsi sedang, harganya sedikit mahal jika dibandingkan dengan rasa yang biasa-biasa saja. , cenderung kurang enak, kuahnya kurang pedas, dengan penyajian kurang menarik	negative
Ponsel saya adalah Xiaomi Note 5a, saya pikir itu yang terbaik, tetapi tidak	negative
Konsep restorannya biasa saja, tapi harga minumannya mahal banget. murahnya dikit padahal di kawasan wisata hehe. jadi berpikir dua kali sebelum membeli.	negative
Saya sudah lapor berkali-kali tapi tidak ada tanggapan. air keran bocor ke jalan di jalan. sindangsari 1 antapani . kok gak beres?	negative
saya pergi 15 november 2015. sesampainya disana perjalanan sempat macet sekali. untuk tempat yang bagus dan alami. hanya saja saya sangat menyayangkan sekali tersangkut saat sampai disana dan tempat parkirnya susah	negative
aneh ! Kenapa Kader Gerindra dan Orsap di Luar Jabar Penasaran Sama Warga Jabar, Urus Daerah Sendiri!	negative
jokowi! Negara Anda di ambang kehancuran. itu semua karena kamu!	negative
Pelayanannya memuaskan tapi makanannya biasa saja. Nasi goreng buntut terlalu manis. pasta jamurnya tidak enak - tidak asin. ada minuman enak yang menggunakan lemon, soda, leci, dan madu. Harganya mahal.	negative
macet 30 menit mengisi bahan bakar 15 menit 45 menit terbuang sia-sia	negative
sudah aktif ke . namun saat dihisap denyut nadi semakin parah.	negative
pertama datang semua berjalan dengan baik. tetapi ketika saya tahu ternyata semua kamar adalah area merokok. karena membawa balita, kami memilih kamar di depan dengan pertimbangan kesehatan. kemudian kapal tanker pesanan datang dan kami mulai memesan. semua makanan datang dengan cepat. lalu setelah itu masalah datang setelah semua makanan kita habis minuman yang kita pesan tidak keluar. sedangkan orang yang baru datang langsung mendapatkannya. 1,2,3 kali kita. canggih	negative
Lo fadli zon masih hidup? jika sudah mati.	negative
Awalnya, pertama kali saya ke Tokyo Connection adalah yang ada di Jalan Progo, Bandung. saat itu saya cukup puas dan tidak ada masalah dengan pesanan saya. namun itu berbeda dengan pengalaman saya pada hari sabtu tanggal 21 maret 2015 di bandung indah plaza jam 12.15.	negative
Saya belum terbantu masalah garansi, kalau sudah tambah bintang	negative
Tolong indosat, signal untuk perbaikan di youtube, otak saya lemah banget. Saya tidak senang, Pak Indosat	negative
Setiap kali saya kesal melihat tempat parkir mobil orang gereja menutupi jalan umum, saya selalu berpikir betapa buruknya mereka juga diganggu oleh jalan-jalan sempit setiap shalat Jumat,	negative
Anda pada dasarnya adalah orang Papua, Anda dapat menembak mereka dengan otot Anda alih-alih otak Anda untuk bermain bola, Anda tidak bersekolah, Anda semua bodoh, Anda hidup kembali. sialan kau ayah!	negative
layanan jne buruk, pakai paket ya tapi 3 hari nyampe, sayang juga banyak pelanggan yang kecewa, saya salah pakai layanan ini	negative
java katrok tadpole .	negative
reservoir malu terjebak dalam keadaan linglung	negative
untuk restoran ini bisa dibilang makanan cepat saji. ada hampir setiap mal, tempat wisata dan tempat istirahat. Makanannya bervariasi, banyak pilihan dan rasanya enak. tapi yang membuat saya kecewa adalah presentasi panjang dari restoran ini. apakah kami hanya memesan minuman, butuh waktu lama untuk dilayani.	negative
Bener-bener kapok laundry sepatu di Mal Purwokerto. barang sudah seminggu masuk tapi pas mau diambil gak ada orang. biro sudah dikemas, tali belum dipasang. hasilnya juga mengecewakan, sepatunya tidak bersih tapi kotor!	negative
Restoran kafe Betawi yang terletak di Trans Studio Mall perlu diaudit baik oleh pihak manajemen maupun pihak restoran, yang jelas kafe ini menyajikan makanan dengan cara menipu. Saya memesan paket nasi ulam karena saya tertarik dengan gambar display di buku menu, tetapi ketika makanan datang ke meja saya sangat kecewa dengan hidangan seperti untuk makanan kucing. !!! sangat berbeda, jelas saya merasa tertipu, lauknya berbeda dengan gambar.	negative
Cina di mana-mana memiliki karakteristik yang sama. seseorang sombong jika berkuasa. tapi cengeng kalau di bawah. mau jadi PSK dua suka menyuap aparat. tiga seperti judi dan pelacuran dan mabuk-mabukan. empat suka menggunakan tangan alat untuk menyakiti orang lain.	negative
Saya datang pada tanggal 1 September saat makan siang. sepeda motor. dari kejauhan saya melihat karyawannya sudah memperhatikan saya. saat saya masuk ada seorang wanita di depan, sepertinya kasir. hanya menatapku tanpa senyum atau sambutan. Dari awal saya dan teman-teman bingung karena tidak ada pelayan yang memandu kami.	negative
Pengguna Gojek tertipu hingga menguras saldo GoPay	negative
Anda bercanda, Lgbt adalah penyakit yang perlu diberantas, bukan dipeluk. jika anak cucu anda lgbt mau dipeluk atau di sembuhkan? silakan berpikir	negative
Tinggalkan agama islam yang sesat dan mari bergabung dengan kristen.	negative
ya ya, partai berisi semua orang yang ingin menghancurkan Indonesia.	negative
hanya rutinitas yang semakin membuatku lelah.	negative
Ayo kita siap bersatu bersama alumni 212 akan menenggelamkan cagub hijau no 2	negative
hei kamu babi! Saya ingin berjuang untuk pengkhianatan selama tahun 98, saya hanya berani mengeroyok orang banyak. Bajingan itu layak dimutilasi sebagai provokator, kapan babi ini ditangkap polisi? Orang mati tidak bisa menerima kenyataan! busa .	negative
Saya ingin marah karena Indosat lemah otaknya	negative
Banyak orang di Jabar yang menyesal memilih setelah tahu dirinya mendukung Jokowi. mereka berharap gubernur Jabar bersikap netral, melindungi semua warga, bukan pendukung salah satu calon presiden. Anda harus segera fokus mengurus Jawa Barat.	negative
anjing saya menyesal tidak membalas.	negative
tidak suka layanan sama sekali di sini. Saya sudah sering ke kios tapi kali ini saya kecewa. sudah lebih dari 30 menit makanan belum juga datang dan ternyata ada kesalahan sistem sehingga pesanan kami tidak jadi dan tidak ada konfirmasi ke kami. pihak kios juga tidak menanyakan apakah pesan sudah lengkap atau belum kepada kami. saya tidak akan kembali kesini lagi.	negative
ahmad dhani suka berpolitik, dia juga tidak mengerti.	negative
manusia lgbt bukan manusia, tapi dia setan, keberadaannya bukan manusia, pada umumnya kehadirannya seperti setan. lebih baik lgbt dimusnahkan dan dibuang ke laut untuk dimakan hiu	negative
sangat tidak teratur dan mengecewakan. pegawainya masih sekelas warteg. membayangkan! lobi depan restoran, yang seharusnya menjadi zona penurunan bagi tamu yang masuk dan keluar, diisi / diparkir dengan mobil seperti pada gambar. sehingga menyulitkan tamu untuk keluar masuk apalagi saat hujan deras. pas mau keluar komplain ke karyawan, soalnya mobil ga bisa mendekat. para karyawan hanya diam saja dengan polosnya, sambil kebingungan mencari pemilik mobil tersebut.	negative
ketika Indonesia merdeka, Papua tidak ikut. baru saja merebut Indonesia dari Belanda. Jadi wajar jika Papua ingin berpisah dari Indonesia. Tapi jangan sampai itu terjadi, Indonesia akan rugi besar karena Papua memiliki wilayah penduduk yang kecil. pemerintah harus memindahkan separuh penduduk pulau Jawa yang padat penduduk ke Papua. bagi orang asli Papua yang tak berdaya. ajak dia kawin campur agar wajah khas Papuanya perlahan hilang.	negative
Waspada Jabar, jangan tergiur iming-iming PDIP, tenggelamkan saja PDIP	negative
tidak nyaman	negative
Saya sangat setuju dengan perpecahan Indonesia. Indonesia lebih baik dibagi menjadi dua saja.	negative
Ya, Panca terlalu sombong, faktanya saya baru saja dielu-elukan oleh konstituen media sosial keluarga besar demokrat, lalu saya harus memunculkan ide baru untuk konsumsi semua orang jualan ah dengan bahasa yang bersahabat, bukan dengan sinis seperti ini	negative
sulit	negative
Kalau tidak, perang saja, siapa yang berani mengganggu umat Islam, kita ratakan saja	negative
tidak membantu	negative
suasananya oke sih, masih asri banget disana, apalagi ada taman kelinci buat si kecil, seru untuk dilihat, tapi masalah makanannya biasa saja (menangis) agak kecewa dengan masalah makanan di resto	negative
Cewek seksi Alexis di Palembang rata-rata orang Sunda, suka bajingan, alim dan miskin, jual diri.	negative
Mapolres Tamiang beserta isinya sudah tidak layak lagi berada di Aceh	negative
Saya bosan melihat plot sinetron dengan cerita yang sama; anak tertukar, suami selingkuh, ibu tiri jahat, teman saling nyalahin. Kesannya sudah tertebak bagaimana jalan ceritanya kedepannya, jadi tidak penasaran. jatoh sudah muak.	negative
Anjing facebook saya dibajak oleh Kampang, anda tidak perlu menghinanya, aneh, aneh dengan saya, babi, Lampung, anjing, anda tidak perlu mencari kematian dengan orang Palembang	negative
Apa artinya ini? tolong perbaiki sistemnya. kecewa banget sumpah.	negative
Sadarlah wahai monyet papua berotak, sampai kapan kalian akan diperlakukan sama dengan binatang?	negative
tidak damai	negative
negara bersih bukan karena kpk tapi karena demokrasi kita yang menjamin transparansi ke desa-desa. KPK tidak diperlukan karena tidak bekerja dengan nafas demokrasi. KPK adalah lembaga yang tidak dikenal dalam demokrasi, otoriter, tertutup, eksklusif, dan sebagainya.	negative
melupakan akan menjadi hal yang sangat sulit karena sebenarnya kita tidak pernah belajar untuk melupakan	negative
Admin masalah saya daftar ulang kok jawabannya mati matiin data ga jelas!	negative
Maaf saya membeli seblak ini sebelumnya. Saya tahu saya akan membeli ini. bangun, dan perut anjing itu sakit sekali	negative
Lampungnya gimana? teman saya, setidaknya, dan saya kesal karena saya tidak melihatnya sama sekali. ingin menekankan bahwa pendidikan khusus adalah pendidikan luar biasa!	negative
ajaran sesat agama Buddha.	negative
depresi	negative
Kebanyakan kamera ponsel memang tidak dibuat untuk kalangan profesional, karena hasilnya buruk jika digunakan dalam kondisi minim cahaya	negative
mereka yang menghina presiden akan segera dihukum. penghinaan terhadap Tuhan dan agama sedang menunggu demonstrasi oleh jutaan orang. pertanyaannya adalah: apa kemuliaan presiden di atas Tuhan dan agama? gunakan otakmu.	negative
Bang Ruhut, suaramu besar sekali. otakmu ada di lututmu. tertawa saja bisa.	negative
makanannya enak, tapi pelayanannya kurang. lama menunggu makanan datang, sampai nafsu makannya hilang duluan	negative
setiap keributan melanda presiden dari sowan hingga prabowo. apa artinya ? Jokowi memang hanya bisa menjelek-jelekkan Prabowo!	negative
Tidakkah Anda setuju bahwa Ahok kami kirim untuk berjihad ke Palestina untuk menebus dosanya yang menghina Islam.	negative
Kamera Xiaomi selalu buruk saat digunakan dalam kondisi minim cahaya	negative
tidak mengagumi	negative
karena Islam tidak logis, maka saya menolak Islam. Tuhan telah memberi saya otak, mengapa saya tidak menggunakannya?	negative
Defender UI adalah yang paling bodoh dalam sejarah Indonesia. hai mahasiswa ui, segera turun dari posisi jaga ui sebelum adit ini mempermalukan ui lagi.	negative
Prabowo adalah contoh aktor hebat di atas panggung, namun memiliki rekam jejak yang buruk di luar panggung. dia tidak bisa menerima perbedaan, balas dendam melecehkan orang lain. itulah sifat sebenarnya dari salah satu capres kita. bayangkan kerusakan apa yang akan terjadi jika dia menjadi presiden.	negative
